Bus Name,Bus Type,From,To,Price,Starting Point,Ending Point,Seat Available,Start Time,Reach Time,Total Travel Time,Bus Rating,Links
KSRTC (Kerala) - 51,Swift Deluxe Non AC Air Bus (2+2),Bangalore,Kozhikode,640,Satellite Bus Stand,"Ksrtc b s, mavoor rd",14 Seats available,19:04,04:24,09h 20m,4.4,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode?fromCityId=122&toCityId=74661&fromCityName=Bangalore&toCityName=Kozhikode&busType=Any&onward=31-Aug-2024
KSRTC (Kerala) - 789,Super Fast Non AC Seater (2+3),Bangalore,Kozhikode,473,Satellite Bus Stand,"Ksrtc b s, mavoor rd",15 Seats available,20:00,04:25,08h 25m,3.6,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode?fromCityId=122&toCityId=74661&fromCityName=Bangalore&toCityName=Kozhikode&busType=Any&onward=31-Aug-2024
KSRTC (Kerala) - 1585,Super Express Non AC Seater Air Bus (2+2),Bangalore,Kozhikode,640,Satellite Bus Stand,Kozhikode,27 Seats available,20:31,05:36,09h 05m,3.9,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode?fromCityId=122&toCityId=74661&fromCityName=Bangalore&toCityName=Kozhikode&busType=Any&onward=31-Aug-2024
KSRTC (Kerala) - 1586,Super Express Non AC Seater Air Bus (2+2),Bangalore,Kozhikode,640,Satellite Bus Stand,Kozhikode,19 Seats available,21:31,06:36,09h 05m,3.4,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode?fromCityId=122&toCityId=74661&fromCityName=Bangalore&toCityName=Kozhikode&busType=Any&onward=31-Aug-2024
KSRTC (Kerala) - 2133,Swift Deluxe Non AC Air Bus (2+2),Bangalore,Kozhikode,640,Satellite Bus Stand,Kozhikode,10 Seats available,22:12,07:36,09h 24m,4.3,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode?fromCityId=122&toCityId=74661&fromCityName=Bangalore&toCityName=Kozhikode&busType=Any&onward=31-Aug-2024
KSRTC (Kerala) - 574,Super Express Non AC Seater Air Bus (2+2),Bangalore,Kozhikode,469,Satellite Bus Stand,Kozhikode,7 Seats available,23:00,09:30,10h 30m,3.3,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode?fromCityId=122&toCityId=74661&fromCityName=Bangalore&toCityName=Kozhikode&busType=Any&onward=31-Aug-2024
KSRTC (Kerala) - 583,Super Express Non AC Seater Air Bus (2+2),Bangalore,Kozhikode,469,Satellite Bus Stand,Kozhikode,10 Seats available,23:30,09:35,10h 05m,3.4,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode?fromCityId=122&toCityId=74661&fromCityName=Bangalore&toCityName=Kozhikode&busType=Any&onward=31-Aug-2024
KSRTC (Kerala) - 56,SWIFT-GARUDA A/C SEATER BUS,Bangalore,Kozhikode,627,Satellite Bus Stand,Kozhikode,5 Seats available,23:41,09:05,09h 24m,3.8,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode?fromCityId=122&toCityId=74661&fromCityName=Bangalore&toCityName=Kozhikode&busType=Any&onward=31-Aug-2024
MMK Travels,VE A/C Seater / Sleeper (2+1),Bangalore,Kozhikode,700,Kalasipalyam,Calicut,19 Seats available,22:30,07:30,09h 00m,4.4,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode?fromCityId=122&toCityId=74661&fromCityName=Bangalore&toCityName=Kozhikode&busType=Any&onward=31-Aug-2024
SAAM BUS,VE A/C Sleeper (2+1),Bangalore,Kozhikode,850,Dasarahalli,Mavoor,6 Seats available,20:10,06:45,10h 35m,4.4,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode?fromCityId=122&toCityId=74661&fromCityName=Bangalore&toCityName=Kozhikode&busType=Any&onward=31-Aug-2024
Kyros Connect,Bharat Benz A/C Semi Sleeper (2+2),Bangalore,Kozhikode,699,Madiwala,M M Ali Road (Calicut),24 Seats available,23:00,09:00,10h 00m,4.2,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode?fromCityId=122&toCityId=74661&fromCityName=Bangalore&toCityName=Kozhikode&busType=Any&onward=31-Aug-2024
AdSuraj Holidays,NON AC Seater / Sleeper 2+1,Bangalore,Kozhikode,700,Madiwala,M M Ali road,8 Seats available,20:30,06:00,09h 30m,3.4,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode?fromCityId=122&toCityId=74661&fromCityName=Bangalore&toCityName=Kozhikode&busType=Any&onward=31-Aug-2024
DLT BUS,A/C Sleeper (2+1),Bangalore,Kozhikode,899,Madiwala,MM Ali road,9 Seats available,22:30,07:30,09h 00m,4.1,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode?fromCityId=122&toCityId=74661&fromCityName=Bangalore&toCityName=Kozhikode&busType=Any&onward=31-Aug-2024
NS Transports,VE A/C Sleeper (2+1),Bangalore,Kozhikode,1000,Kalasipalyam,Calicut,10 Seats available,22:45,07:30,08h 45m,4.1,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode?fromCityId=122&toCityId=74661&fromCityName=Bangalore&toCityName=Kozhikode&busType=Any&onward=31-Aug-2024
NS Transports,Non A/C Seater / Sleeper (2+1),Bangalore,Kozhikode,700,Kalasipalyam,Calicut,5 Seats available,21:45,06:10,08h 25m,4.1,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode?fromCityId=122&toCityId=74661&fromCityName=Bangalore&toCityName=Kozhikode&busType=Any&onward=31-Aug-2024
AdSuraj Holidays,VE A/C Sleeper (2+1),Bangalore,Kozhikode,800,Madiwala,Calicut,21 Seats available,22:30,07:30,09h 00m,3.8,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode?fromCityId=122&toCityId=74661&fromCityName=Bangalore&toCityName=Kozhikode&busType=Any&onward=31-Aug-2024
Silver Line Travels,NON A/C Semi Sleeper (2+2),Bangalore,Kozhikode,599,Kalasipalyam,M M ALI ROAD,28 Seats available,22:00,06:10,08h 10m,4.4,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode?fromCityId=122&toCityId=74661&fromCityName=Bangalore&toCityName=Kozhikode&busType=Any&onward=31-Aug-2024
P K Travels,A/C Sleeper (2+1),Bangalore,Kozhikode,1000,White Field,Calicut/Kozhikode,19 Seats available,18:45,06:30,11h 45m,4.2,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode?fromCityId=122&toCityId=74661&fromCityName=Bangalore&toCityName=Kozhikode&busType=Any&onward=31-Aug-2024
SKS Tourist Corporation (REGD),A/C Sleeper (2+1),Bangalore,Kozhikode,899,Kalasipalyam,Calicut,12 Seats available,21:00,05:30,08h 30m,4.1,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode?fromCityId=122&toCityId=74661&fromCityName=Bangalore&toCityName=Kozhikode&busType=Any&onward=31-Aug-2024
SURAJ TRAVEL HOUSE,VE A/C Seater / Sleeper (2+1),Bangalore,Kozhikode,699,JAYANAGARA 4 BLOCK,Calicut,24 Seats available,21:00,07:30,10h 30m,4.1,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode?fromCityId=122&toCityId=74661&fromCityName=Bangalore&toCityName=Kozhikode&busType=Any&onward=31-Aug-2024
NS Transports,NON A/C Sleeper (2+1),Bangalore,Kozhikode,800,Kalasipalyam,Calicut,2 Seats available,22:15,06:30,08h 15m,3.9,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode?fromCityId=122&toCityId=74661&fromCityName=Bangalore&toCityName=Kozhikode&busType=Any&onward=31-Aug-2024
DA Transports,A/C Sleeper (2+1),Bangalore,Kozhikode,648,Madiwala,Kozhikode(Calicut),11 Seats available,21:45,07:00,09h 15m,3.7,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode?fromCityId=122&toCityId=74661&fromCityName=Bangalore&toCityName=Kozhikode&busType=Any&onward=31-Aug-2024
SKS Tours & Travels,A/C Sleeper (2+1),Bangalore,Kozhikode,899,Kalasipalyam,Calicut/Kozhikode,12 Seats available,21:15,05:45,08h 30m,4.4,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode?fromCityId=122&toCityId=74661&fromCityName=Bangalore&toCityName=Kozhikode&busType=Any&onward=31-Aug-2024
Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),Bangalore,Kozhikode,800,Madiwala,Mm Ali Road Palayam,19 Seats available,22:00,07:05,09h 05m,3.4,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode?fromCityId=122&toCityId=74661&fromCityName=Bangalore&toCityName=Kozhikode&busType=Any&onward=31-Aug-2024
National travels and logistics,NON A/C Sleeper (2+1),Bangalore,Kozhikode,749,Satellite Bus Stand,Calicut,8 Seats available,22:45,06:30,07h 45m,3.7,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode?fromCityId=122&toCityId=74661&fromCityName=Bangalore&toCityName=Kozhikode&busType=Any&onward=31-Aug-2024
P K Travels,Non A/C Seater / Sleeper (2+1),Bangalore,Kozhikode,750,Electronic City,Calicut/Kozhikode,14 Seats available,18:45,05:15,10h 30m,3.8,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode?fromCityId=122&toCityId=74661&fromCityName=Bangalore&toCityName=Kozhikode&busType=Any&onward=31-Aug-2024
A1 Travels,A/C Seater / Sleeper (2+1),Bangalore,Kozhikode,600,Madiwala,Calicut,17 Seats available,21:45,07:00,09h 15m,3.9,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode?fromCityId=122&toCityId=74661&fromCityName=Bangalore&toCityName=Kozhikode&busType=Any&onward=31-Aug-2024
Vijay Lines,A/C Seater / Sleeper (2+1),Bangalore,Kozhikode,555,Kalasipalyam,Calicut/Kozhikode,8 Seats available,22:20,07:00,08h 40m,4.3,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode?fromCityId=122&toCityId=74661&fromCityName=Bangalore&toCityName=Kozhikode&busType=Any&onward=31-Aug-2024
Kalpaka Travels,NON A/C Semi Sleeper (2+2),Bangalore,Kozhikode,700,Kalasipalyam,Calicut (Kalpaka Travels),14 Seats available,22:00,06:30,08h 30m,3.1,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode?fromCityId=122&toCityId=74661&fromCityName=Bangalore&toCityName=Kozhikode&busType=Any&onward=31-Aug-2024
A1 Travels,Non A/C Seater / Sleeper (2+1),Bangalore,Kozhikode,500,Madiwala,Calicut,32 Seats available,21:00,06:45,09h 45m,2.6,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode?fromCityId=122&toCityId=74661&fromCityName=Bangalore&toCityName=Kozhikode&busType=Any&onward=31-Aug-2024
National travels and logistics,A/C Sleeper (2+1),Bangalore,Kozhikode,749,Kalasipalyam,Pavangad,15 Seats available,22:45,07:00,08h 15m,3.9,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode?fromCityId=122&toCityId=74661&fromCityName=Bangalore&toCityName=Kozhikode&busType=Any&onward=31-Aug-2024
A1 Travels,A/C Seater / Sleeper (2+1),Bangalore,Kozhikode,550,Kalasipalyam,Calicut,25 Seats available,22:30,06:30,08h 00m,1.0,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode?fromCityId=122&toCityId=74661&fromCityName=Bangalore&toCityName=Kozhikode&busType=Any&onward=31-Aug-2024
Sam Tourist,NON AC Seater / Sleeper 2+1,Bangalore,Kozhikode,599,Kalasipalyam,Calicut,28 Seats available,22:05,07:05,09h 00m,3.7,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode?fromCityId=122&toCityId=74661&fromCityName=Bangalore&toCityName=Kozhikode&busType=Any&onward=31-Aug-2024
P K Travels,A/C Seater / Sleeper (2+1),Bangalore,Kozhikode,800,Kalasipalyam,Calicut/Kozhikode,23 Seats available,21:30,06:00,08h 30m,3.8,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode?fromCityId=122&toCityId=74661&fromCityName=Bangalore&toCityName=Kozhikode&busType=Any&onward=31-Aug-2024
FAST LINE BUS,A/C Sleeper (2+1),Bangalore,Kozhikode,2699,Madiwala,Calicut,34 Seats available,21:15,06:15,09h 00m,3.5,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode?fromCityId=122&toCityId=74661&fromCityName=Bangalore&toCityName=Kozhikode&busType=Any&onward=31-Aug-2024
KSRTC (Kerala) - 467,Super Express Non AC Seater Air Bus (2+2),Calicut,Ernakulam,309,"Ksrtc b s, mavoor rd",KSRTC Bus Stand,24 Seats available,19:55,00:35,04h 40m,2.2,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam?fromCityId=74661&toCityId=216&fromCityName=Calicut&toCityName=Ernakulam&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
KSRTC (Kerala) - 564,Super Express Non AC Seater Air Bus (2+2),Calicut,Ernakulam,309,"Ksrtc b s, mavoor rd",KSRTC Bus Stand,16 Seats available,20:12,00:51,04h 39m,3.7,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam?fromCityId=74661&toCityId=216&fromCityName=Calicut&toCityName=Ernakulam&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
KSRTC (Kerala) - 2393,Low Floor AC Seater 2+2,Calicut,Ernakulam,383,"Ksrtc b s, mavoor rd",Vytilla hub,8 Seats available,20:30,01:44,05h 14m,4.1,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam?fromCityId=74661&toCityId=216&fromCityName=Calicut&toCityName=Ernakulam&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
KSRTC (Kerala) - 827,Super Fast Non AC Seater (2+3),Calicut,Ernakulam,269,Kozhikode,Ksrtc bus station,33 Seats available,21:00,02:35,05h 35m,4.2,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam?fromCityId=74661&toCityId=216&fromCityName=Calicut&toCityName=Ernakulam&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
KSRTC (Kerala) - 531,Super Express Non AC Seater Air Bus (2+2),Calicut,Ernakulam,309,Kozhikode,Vyttila,13 Seats available,21:15,01:10,03h 55m,3.3,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam?fromCityId=74661&toCityId=216&fromCityName=Calicut&toCityName=Ernakulam&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
KSRTC (Kerala) - 42,Swift Deluxe Non AC Air Bus (2+2),Calicut,Ernakulam,309,"Ksrtc b s, mavoor rd",Vyttila,4 Seats available,21:25,02:05,04h 40m,3.0,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam?fromCityId=74661&toCityId=216&fromCityName=Calicut&toCityName=Ernakulam&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
KSRTC (Kerala) - 666,Super Fast Non AC Seater (2+3),Calicut,Ernakulam,269,Kozhikode,Ksrtc bus station,46 Seats available,22:25,04:19,05h 54m,4.3,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam?fromCityId=74661&toCityId=216&fromCityName=Calicut&toCityName=Ernakulam&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
KSRTC (Kerala) - 1841,Low Floor AC Seater 2+2,Calicut,Ernakulam,383,"Ksrtc b s, mavoor rd",Vyttila,5 Seats available,22:30,03:40,05h 10m,3.4,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam?fromCityId=74661&toCityId=216&fromCityName=Calicut&toCityName=Ernakulam&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
KSRTC (Kerala) - 582,Super Express Non AC Seater Air Bus (2+2),Calicut,Ernakulam,288,Kozhikode,KSRTC Bus Stand,23 Seats available,22:40,03:40,05h 00m,3.0,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam?fromCityId=74661&toCityId=216&fromCityName=Calicut&toCityName=Ernakulam&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
KSRTC (Kerala) - 1704,Super Fast Non AC Seater (2+3),Calicut,Ernakulam,255,Kozhikode,Vytilla hub,37 Seats available,22:40,03:50,05h 10m,3.0,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam?fromCityId=74661&toCityId=216&fromCityName=Calicut&toCityName=Ernakulam&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
KSRTC (Kerala) - 279,Super Fast Non AC Seater (2+3),Calicut,Ernakulam,269,Kozhikode,Ksrtc bus station,32 Seats available,23:05,04:40,05h 35m,3.6,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam?fromCityId=74661&toCityId=216&fromCityName=Calicut&toCityName=Ernakulam&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
KSRTC (Kerala) - 426,Super Express Non AC Seater Air Bus (2+2),Calicut,Ernakulam,268,"Ksrtc b s, mavoor rd",KSRTC Bus Stand,2 Seats available,23:15,03:05,03h 50m,3.1,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam?fromCityId=74661&toCityId=216&fromCityName=Calicut&toCityName=Ernakulam&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
KSRTC (Kerala) - 407,Super Express Non AC Seater Air Bus (2+2),Calicut,Ernakulam,299,Kozhikode,Ksrtc bus station,8 Seats available,23:25,03:55,04h 30m,3.6,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam?fromCityId=74661&toCityId=216&fromCityName=Calicut&toCityName=Ernakulam&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
A1 Travels,A/C Seater / Sleeper (2+1),Calicut,Ernakulam,700,Calicut,Vyttila,15 Seats available,20:05,23:59,03h 54m,3.1,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam?fromCityId=74661&toCityId=216&fromCityName=Calicut&toCityName=Ernakulam&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
A1 Travels,NON A/C Semi Sleeper (2+2),Calicut,Ernakulam,550,Calicut,Athani (Ekm),24 Seats available,21:00,01:30,04h 30m,4.2,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam?fromCityId=74661&toCityId=216&fromCityName=Calicut&toCityName=Ernakulam&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
BLM Transports,A/C Sleeper (2+1),Calicut,Ernakulam,903,Calicut P KABEER TRAVELS MM...,Vyttila,10 Seats available,22:00,02:45,04h 45m,3.0,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam?fromCityId=74661&toCityId=216&fromCityName=Calicut&toCityName=Ernakulam&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
A1 Travels,Bharat Benz A/C Seater /Sleeper (2+1),Calicut,Ernakulam,550,Calicut,Athani (Ekm),19 Seats available,22:15,01:45,03h 30m,3.1,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam?fromCityId=74661&toCityId=216&fromCityName=Calicut&toCityName=Ernakulam&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
Shajees Motors,A/C Semi Sleeper (2+2),Calicut,Ernakulam,480,Calicut,Vyttila,13 Seats available,22:30,03:05,04h 35m,3.6,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam?fromCityId=74661&toCityId=216&fromCityName=Calicut&toCityName=Ernakulam&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
A1 Travels,Bharat Benz A/C Seater /Sleeper (2+1),Calicut,Ernakulam,750,Calicut,Vyttila,15 Seats available,22:30,01:29,02h 59m,3.4,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam?fromCityId=74661&toCityId=216&fromCityName=Calicut&toCityName=Ernakulam&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
LIYAS TOURS,Bharat Benz A/C Sleeper (2+1),Calicut,Ernakulam,949,MM Ali Road Palayam,Vyttila,12 Seats available,23:05,03:15,04h 10m,3.8,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam?fromCityId=74661&toCityId=216&fromCityName=Calicut&toCityName=Ernakulam&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
Madhavi Travels,Volvo A/C Semi Sleeper (2+2),Calicut,Ernakulam,799,M.M Ali Road Calicut,Vytla Junction,22 Seats available,23:30,03:10,03h 40m,3.9,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam?fromCityId=74661&toCityId=216&fromCityName=Calicut&toCityName=Ernakulam&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
Sonia Travels,A/C Seater/Sleeper (2+1),Calicut,Ernakulam,730,Kozhikode,Vyttila,7 Seats available,23:30,04:29,04h 59m,4.2,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam?fromCityId=74661&toCityId=216&fromCityName=Calicut&toCityName=Ernakulam&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
UFO Bus,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),Calicut,Ernakulam,630,Chemancheri,South Railway Station,47 Seats available,23:55,05:30,05h 35m,3.5,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam?fromCityId=74661&toCityId=216&fromCityName=Calicut&toCityName=Ernakulam&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
A1 Travels,Bharat Benz A/C Sleeper (2+1),Calicut,Ernakulam,900,Calicut,Athani (Ekm),19 Seats available,23:30,03:15,03h 45m,3.4,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam?fromCityId=74661&toCityId=216&fromCityName=Calicut&toCityName=Ernakulam&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
Madhavi Travels,Volvo A/C Semi Sleeper (2+2),Calicut,Ernakulam,899,M.M Ali Road Calicut,Vytila Junction,12 Seats available,23:30,02:35,03h 05m,3.9,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam?fromCityId=74661&toCityId=216&fromCityName=Calicut&toCityName=Ernakulam&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
Surya Connect,Volvo A/C Semi Sleeper (2+2),Calicut,Ernakulam,580,Calicut,Ernakulam,23 Seats available,23:55,05:15,05h 20m,4.5,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam?fromCityId=74661&toCityId=216&fromCityName=Calicut&toCityName=Ernakulam&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
Cochin Express,A/C Sleeper (2+1),Calicut,Ernakulam,850,Calicut,South Railway Station,3 Seats available,23:59,05:45,05h 46m,4.4,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam?fromCityId=74661&toCityId=216&fromCityName=Calicut&toCityName=Ernakulam&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
Kalpaka Travels 1,A/C Sleeper (2+1),Calicut,Ernakulam,800,MM Ali Road,Kakkanad,10 Seats available,23:59,06:00,06h 01m,3.8,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam?fromCityId=74661&toCityId=216&fromCityName=Calicut&toCityName=Ernakulam&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
Cochin Express,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),Calicut,Ernakulam,700,Calicut,Chottanikkara,12 Seats available,23:59,06:15,06h 16m,4.0,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam?fromCityId=74661&toCityId=216&fromCityName=Calicut&toCityName=Ernakulam&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
Galaxy Tours,2+1 Air Suspension A/C Seater / Sleeper,Calicut,Ernakulam,750,Palayam,Vyttila,33 Seats available,21:45,02:00,04h 15m,2.8,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam?fromCityId=74661&toCityId=216&fromCityName=Calicut&toCityName=Ernakulam&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),Calicut,Ernakulam,850,Kallada Tours & Travels M M A...,Vyttila,13 Seats available,23:15,03:10,03h 55m,2.0,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam?fromCityId=74661&toCityId=216&fromCityName=Calicut&toCityName=Ernakulam&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
Kalpaka Travels 1,A/C Semi Sleeper (2+2),Calicut,Ernakulam,550,MM Ali Road,Ernakulam North,23 Seats available,23:59,05:00,05h 01m,2.3,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam?fromCityId=74661&toCityId=216&fromCityName=Calicut&toCityName=Ernakulam&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
Arya Travels,A/C Sleeper (2+1),Calicut,Ernakulam,749,Kozhikode,South Railway Station,11 Seats available,23:59,05:30,05h 31m,2.9,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam?fromCityId=74661&toCityId=216&fromCityName=Calicut&toCityName=Ernakulam&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
Arya Travels,A/C Semi Sleeper (2+2),Calicut,Ernakulam,549,Kozhikode,South Railway Station,22 Seats available,23:59,05:30,05h 31m,2.9,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam?fromCityId=74661&toCityId=216&fromCityName=Calicut&toCityName=Ernakulam&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
Arya Travels,A/C Sleeper (2+1),Calicut,Ernakulam,695,Kozhikode,South Railway Station,11 Seats available,23:59,05:30,05h 31m,2.9,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam?fromCityId=74661&toCityId=216&fromCityName=Calicut&toCityName=Ernakulam&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
EMERALD TRAVELS,A/C Sleeper (2+1),Calicut,Ernakulam,1000,Kozhikode,Vyttila,7 Seats available,21:55,02:40,04h 45m,3.1,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam?fromCityId=74661&toCityId=216&fromCityName=Calicut&toCityName=Ernakulam&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
KP Travels,NON AC Mini Bus (2+2),Calicut,Ernakulam,1200,MM Ali road,Kundanoor,1 Seat available,22:00,03:15,05h 15m,3.0,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam?fromCityId=74661&toCityId=216&fromCityName=Calicut&toCityName=Ernakulam&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
KSRTC (Kerala) - 72,SWIFT-GARUDA A/C SEATER BUS,Kozhikode,Bangalore,688,"Ksrtc b s, mavoor rd",Satellite Bus Stand,7 Seats available,19:00,03:35,08h 35m,3.4,https://www.redbus.in/bus-tickets/kozhikode-to-bangalore?fromCityId=74661&toCityId=122&fromCityName=Kozhikode&toCityName=Bangalore&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
KSRTC (Kerala) - 1583,Super Express Non AC Seater Air Bus (2+2),Kozhikode,Bangalore,640,"Ksrtc b s, mavoor rd",Peenya,2 Seats available,20:02,05:21,09h 19m,3.2,https://www.redbus.in/bus-tickets/kozhikode-to-bangalore?fromCityId=74661&toCityId=122&fromCityName=Kozhikode&toCityName=Bangalore&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
KSRTC (Kerala) - 234,Swift Deluxe Non AC Air Bus (2+2),Kozhikode,Bangalore,620,Kozhikode,Satellite Bus Stand,1 Seat available,21:00,06:00,09h 00m,4.0,https://www.redbus.in/bus-tickets/kozhikode-to-bangalore?fromCityId=74661&toCityId=122&fromCityName=Kozhikode&toCityName=Bangalore&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
KSRTC (Kerala) - 1584,Super Express Non AC Seater Air Bus (2+2),Kozhikode,Bangalore,640,Kozhikode,Satellite Bus Stand,6 Seats available,21:29,06:38,09h 09m,2.9,https://www.redbus.in/bus-tickets/kozhikode-to-bangalore?fromCityId=74661&toCityId=122&fromCityName=Kozhikode&toCityName=Bangalore&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
